Menu_ID,Restaurant_ID,Food_category,Item_name,Price,Currency,Calories,Protein,Fat,Carbohydrates,Sugar,Sodium,Vegetarian,Vegan,Gluten_free
MENRES000858_0,RES000858,Main,Main Item 0,22.62,USD,1429,80.9,17.9,26.2,89.4,1668.0,False,False,True
MENRES000858_1,RES000858,Dessert,Dessert Item 1,15.79,USD,600,5.7,2.5,144.2,18.1,1587.3,True,False,False
MENRES000858_2,RES000858,Starter,Starter Item 2,27.76,USD,1366,14.1,96.3,105.7,26.1,45.1,False,False,True
MENRES000858_3,RES000858,Starter,Starter Item 3,18.5,USD,658,85.3,11.4,109.9,42.6,813.6,True,True,False
MENRES000858_4,RES000858,Dessert,Dessert Item 4,24.84,USD,639,92.8,14.7,27.0,75.5,1309.0,False,False,True
MENRES000858_5,RES000858,Starter,Starter Item 5,25.07,USD,978,60.9,66.3,45.8,37.3,1351.2,True,False,False
MENRES000858_6,RES000858,Dessert,Dessert Item 6,16.46,USD,869,69.8,55.1,86.5,29.7,912.2,False,False,True
MENRES000858_7,RES000858,Dessert,Dessert Item 7,10.6,USD,392,3.2,27.7,7.6,19.2,1096.7,True,True,False
MENRES000858_8,RES000858,Starter,Starter Item 8,27.25,USD,371,13.5,64.9,40.3,79.1,936.1,True,True,True
MENRES000858_9,RES000858,Dessert,Dessert Item 9,13.12,USD,191,48.6,53.8,140.0,15.3,1751.9,False,False,True
MENRES000858_10,RES000858,Beverage,Beverage Item 10,27.78,USD,528,85.7,64.3,122.9,49.5,1191.4,True,False,True
MENRES000858_11,RES000858,Beverage,Beverage Item 11,7.4,USD,1082,98.7,40.1,97.1,15.5,1993.6,False,False,False
MENRES000858_12,RES000858,Beverage,Beverage Item 12,24.22,USD,1295,35.3,66.5,66.2,17.2,1768.9,True,True,False
MENRES000858_13,RES000858,Starter,Starter Item 13,38.32,USD,150,26.9,70.8,51.8,81.0,1187.0,False,False,True
MENRES000858_14,RES000858,Dessert,Dessert Item 14,28.76,USD,1199,64.6,86.9,111.9,40.7,757.6,True,True,False
MENRES000858_15,RES000858,Dessert,Dessert Item 15,18.93,USD,541,99.1,88.0,128.6,36.0,771.5,False,False,True
MENRES000858_16,RES000858,Starter,Starter Item 16,19.63,USD,1234,29.8,77.7,138.2,12.1,946.3,False,False,False
MENRES000859_0,RES000859,Main,Main Item 0,59.86,INR,1236,61.5,88.5,99.0,58.5,1526.2,False,False,False
MENRES000859_1,RES000859,Main,Main Item 1,21.7,INR,364,20.1,98.2,145.4,85.0,1428.7,True,False,False
MENRES000859_2,RES000859,Beverage,Beverage Item 2,97.57,INR,566,26.3,70.1,107.1,69.4,94.5,False,False,False
MENRES000859_3,RES000859,Dessert,Dessert Item 3,105.18,INR,677,18.8,45.8,32.3,5.9,1633.1,False,False,False
MENRES000859_4,RES000859,Main,Main Item 4,84.38,INR,1165,77.1,36.8,73.1,41.0,1452.7,False,False,False
MENRES000859_5,RES000859,Beverage,Beverage Item 5,28.63,INR,729,27.1,67.6,11.7,50.1,1666.9,False,False,True
MENRES000859_6,RES000859,Beverage,Beverage Item 6,29.85,INR,937,24.1,43.6,25.5,95.8,1742.5,True,True,False
MENRES000859_7,RES000859,Dessert,Dessert Item 7,85.77,INR,867,17.4,61.0,131.8,59.0,631.8,True,False,True
MENRES000859_8,RES000859,Beverage,Beverage Item 8,45.17,INR,1293,48.4,43.2,94.0,75.7,1115.4,False,False,False
MENRES000859_9,RES000859,Main,Main Item 9,32.21,INR,710,98.2,43.1,93.1,14.8,1072.5,True,True,False
MENRES000859_10,RES000859,Main,Main Item 10,94.35,INR,425,88.0,56.8,32.0,28.2,840.8,True,False,True
MENRES000859_11,RES000859,Dessert,Dessert Item 11,117.72,INR,1480,10.8,72.6,7.6,19.1,1666.3,True,True,True
MENRES000859_12,RES000859,Main,Main Item 12,70.02,INR,515,32.2,39.1,25.3,39.6,1064.2,True,False,False
MENRES000859_13,RES000859,Main,Main Item 13,19.29,INR,328,47.0,49.2,106.2,76.5,207.0,True,False,True
MENRES000859_14,RES000859,Beverage,Beverage Item 14,36.37,INR,1418,99.2,32.8,140.8,12.7,1315.3,True,False,True
MENRES000859_15,RES000859,Starter,Starter Item 15,61.72,INR,770,10.9,21.0,110.8,14.7,1444.2,False,False,True
MENRES000859_16,RES000859,Beverage,Beverage Item 16,86.67,INR,1194,58.1,72.4,16.9,6.5,1774.2,False,False,True
MENRES000859_17,RES000859,Main,Main Item 17,43.59,INR,990,34.2,80.1,24.2,66.2,830.6,True,True,True
MENRES000860_0,RES000860,Main,Main Item 0,33.7,INR,1259,53.9,9.1,34.7,46.9,526.8,False,False,True
MENRES000860_1,RES000860,Dessert,Dessert Item 1,30.98,INR,1201,66.2,57.0,29.7,46.2,645.8,False,False,True
MENRES000860_2,RES000860,Beverage,Beverage Item 2,103.49,INR,496,38.4,67.2,117.5,78.6,1980.1,False,False,False
MENRES000860_3,RES000860,Starter,Starter Item 3,114.56,INR,1334,3.3,68.5,0.3,66.9,471.6,True,True,False
MENRES000860_4,RES000860,Beverage,Beverage Item 4,105.55,INR,1174,55.9,40.6,77.6,26.8,1055.7,False,False,True
MENRES000860_5,RES000860,Starter,Starter Item 5,101.87,INR,455,94.8,57.4,51.9,84.2,1653.0,True,True,False
MENRES000860_6,RES000860,Beverage,Beverage Item 6,105.23,INR,432,59.8,63.5,34.3,81.6,62.5,False,False,False
MENRES000860_7,RES000860,Dessert,Dessert Item 7,119.34,INR,113,54.6,38.9,130.9,26.3,1747.0,False,False,True
MENRES000860_8,RES000860,Main,Main Item 8,59.57,INR,927,17.3,91.7,18.2,34.3,1333.6,True,False,False
MENRES000860_9,RES000860,Dessert,Dessert Item 9,36.46,INR,1439,83.7,72.9,126.5,99.4,1718.4,False,False,True
MENRES000860_10,RES000860,Dessert,Dessert Item 10,116.81,INR,406,57.7,68.1,133.6,78.7,1710.2,False,False,True
MENRES000860_11,RES000860,Dessert,Dessert Item 11,114.79,INR,1209,73.0,44.2,102.9,4.4,420.3,True,True,True
MENRES000860_12,RES000860,Starter,Starter Item 12,93.29,INR,934,5.3,27.7,6.4,11.6,1606.1,True,True,False
MENRES000861_0,RES000861,Beverage,Beverage Item 0,148.1,JPY,568,31.9,81.1,35.3,73.1,1329.7,False,False,False
MENRES000861_1,RES000861,Beverage,Beverage Item 1,66.09,JPY,223,59.1,29.0,3.8,34.2,899.9,True,False,True
MENRES000861_2,RES000861,Beverage,Beverage Item 2,79.93,JPY,496,43.2,73.7,51.7,85.5,1504.0,False,False,True
MENRES000861_3,RES000861,Beverage,Beverage Item 3,104.24,JPY,271,60.7,30.3,30.1,75.5,335.5,False,False,True
MENRES000861_4,RES000861,Dessert,Dessert Item 4,40.47,JPY,606,19.2,61.9,17.2,57.2,854.8,False,False,True
MENRES000862_0,RES000862,Dessert,Dessert Item 0,28.03,INR,1282,39.6,29.3,127.0,48.9,1029.1,False,False,False
MENRES000862_1,RES000862,Dessert,Dessert Item 1,9.85,INR,428,47.5,35.7,136.7,79.8,1713.0,False,False,True
MENRES000862_2,RES000862,Beverage,Beverage Item 2,24.71,INR,619,40.6,79.9,140.9,20.9,1964.2,True,True,True
MENRES000862_3,RES000862,Beverage,Beverage Item 3,26.24,INR,973,89.1,99.7,98.0,11.7,1285.2,False,False,True
MENRES000862_4,RES000862,Starter,Starter Item 4,11.6,INR,880,62.4,98.4,117.8,58.9,1787.7,True,True,True
MENRES000862_5,RES000862,Beverage,Beverage Item 5,33.89,INR,112,47.1,3.8,3.7,93.1,187.0,False,False,False
MENRES000862_6,RES000862,Dessert,Dessert Item 6,11.94,INR,1116,94.6,27.7,70.2,14.9,29.6,True,True,True
MENRES000862_7,RES000862,Starter,Starter Item 7,10.68,INR,1024,81.5,50.4,24.2,40.6,1223.4,False,False,True
MENRES000862_8,RES000862,Dessert,Dessert Item 8,7.49,INR,772,90.7,40.6,122.9,9.9,791.3,True,True,True
MENRES000862_9,RES000862,Dessert,Dessert Item 9,6.56,INR,637,83.4,3.7,109.2,85.6,79.0,False,False,False
MENRES000862_10,RES000862,Dessert,Dessert Item 10,26.82,INR,749,13.5,74.3,142.0,84.1,819.7,False,False,True
MENRES000862_11,RES000862,Beverage,Beverage Item 11,31.72,INR,1190,55.4,59.2,111.6,96.5,1751.0,False,False,False
MENRES000862_12,RES000862,Dessert,Dessert Item 12,26.87,INR,1051,41.6,15.5,93.3,30.2,322.9,True,True,False
MENRES000862_13,RES000862,Starter,Starter Item 13,6.93,INR,1182,63.8,85.3,146.5,49.5,648.6,False,False,False
MENRES000862_14,RES000862,Beverage,Beverage Item 14,35.68,INR,342,51.9,90.1,88.8,34.6,1579.7,True,False,True
MENRES000862_15,RES000862,Beverage,Beverage Item 15,6.7,INR,562,23.4,3.1,96.1,70.4,1149.7,True,False,False
MENRES000863_0,RES000863,Beverage,Beverage Item 0,10.98,INR,136,21.1,32.1,133.9,91.4,1383.3,False,False,True
MENRES000863_1,RES000863,Dessert,Dessert Item 1,11.1,INR,882,76.7,44.5,35.6,3.4,117.9,True,False,False
MENRES000863_2,RES000863,Starter,Starter Item 2,28.43,INR,501,34.2,37.7,55.6,72.1,1159.8,False,False,False
MENRES000863_3,RES000863,Dessert,Dessert Item 3,13.61,INR,784,14.6,56.9,118.7,93.4,1791.5,True,True,False
MENRES000863_4,RES000863,Beverage,Beverage Item 4,17.83,INR,278,33.6,95.3,103.7,8.1,516.8,False,False,False
MENRES000863_5,RES000863,Beverage,Beverage Item 5,18.5,INR,1153,62.2,31.5,12.5,26.6,1048.3,True,True,False
MENRES000863_6,RES000863,Dessert,Dessert Item 6,7.7,INR,1158,73.0,87.8,138.1,43.8,1507.9,True,True,False
MENRES000863_7,RES000863,Main,Main Item 7,5.96,INR,470,4.3,47.3,51.8,37.2,280.3,False,False,True
MENRES000863_8,RES000863,Dessert,Dessert Item 8,23.22,INR,115,9.7,58.9,96.6,81.3,1220.2,True,True,True
MENRES000863_9,RES000863,Beverage,Beverage Item 9,31.66,INR,850,49.0,88.6,89.2,11.9,858.7,False,False,False
MENRES000863_10,RES000863,Beverage,Beverage Item 10,30.29,INR,1452,71.3,97.7,67.6,8.5,754.8,False,False,True
MENRES000864_0,RES000864,Beverage,Beverage Item 0,28.24,INR,206,21.2,19.3,55.3,79.8,359.9,False,False,False
MENRES000864_1,RES000864,Beverage,Beverage Item 1,110.65,INR,1447,33.4,58.5,121.3,26.8,524.0,False,False,False
MENRES000864_2,RES000864,Main,Main Item 2,72.57,INR,256,70.1,42.8,59.3,48.3,318.2,True,True,True
MENRES000864_3,RES000864,Starter,Starter Item 3,84.84,INR,395,27.0,48.6,30.7,25.8,1635.3,False,False,False
MENRES000864_4,RES000864,Dessert,Dessert Item 4,108.27,INR,438,94.9,87.6,70.6,49.6,610.0,False,False,False
MENRES000864_5,RES000864,Starter,Starter Item 5,68.88,INR,1341,55.0,81.3,2.9,46.1,646.4,True,True,False
MENRES000864_6,RES000864,Starter,Starter Item 6,83.64,INR,171,15.8,65.2,119.9,65.5,1224.9,True,True,False
MENRES000864_7,RES000864,Dessert,Dessert Item 7,104.65,INR,1243,91.0,39.5,57.1,58.1,1077.7,True,False,True
MENRES000864_8,RES000864,Beverage,Beverage Item 8,111.11,INR,328,26.9,44.4,0.7,47.7,1453.9,True,True,False
MENRES000865_0,RES000865,Starter,Starter Item 0,129.1,USD,585,38.4,77.0,138.3,77.5,59.9,False,False,True
MENRES000865_1,RES000865,Main,Main Item 1,84.78,USD,1341,26.1,32.9,77.0,88.3,315.1,True,False,False
MENRES000865_2,RES000865,Starter,Starter Item 2,56.43,USD,1441,13.4,67.6,58.2,84.1,68.4,False,False,True
MENRES000865_3,RES000865,Starter,Starter Item 3,143.86,USD,270,56.1,60.3,25.3,82.5,140.2,False,False,True
MENRES000865_4,RES000865,Main,Main Item 4,71.08,USD,1129,87.9,71.1,76.4,72.6,1906.3,False,False,True
MENRES000865_5,RES000865,Main,Main Item 5,22.55,USD,534,85.4,77.2,6.4,99.4,636.9,True,False,True
MENRES000865_6,RES000865,Main,Main Item 6,47.99,USD,1411,35.4,5.6,80.6,5.5,1514.8,False,False,True
MENRES000865_7,RES000865,Dessert,Dessert Item 7,45.26,USD,172,65.0,40.1,66.5,82.5,1435.7,True,False,True
MENRES000865_8,RES000865,Main,Main Item 8,54.05,USD,463,75.1,7.3,137.0,70.2,304.7,True,True,True
MENRES000865_9,RES000865,Dessert,Dessert Item 9,132.28,USD,1492,95.3,53.9,17.2,61.1,291.1,False,False,True
MENRES000865_10,RES000865,Starter,Starter Item 10,66.92,USD,582,4.9,43.7,103.6,24.4,1583.3,True,False,False
MENRES000865_11,RES000865,Starter,Starter Item 11,75.62,USD,982,91.9,56.6,114.9,78.8,399.8,False,False,False
MENRES000865_12,RES000865,Starter,Starter Item 12,140.65,USD,492,36.4,79.4,73.1,37.2,1035.9,False,False,True
MENRES000865_13,RES000865,Beverage,Beverage Item 13,64.28,USD,1498,73.4,96.6,20.0,24.9,696.9,True,True,True
MENRES000866_0,RES000866,Main,Main Item 0,60.32,BRL,898,17.7,59.3,31.5,76.5,1184.4,True,False,False
MENRES000866_1,RES000866,Beverage,Beverage Item 1,35.68,BRL,687,60.7,90.2,115.1,99.6,1098.6,True,True,False
MENRES000866_2,RES000866,Beverage,Beverage Item 2,46.08,BRL,1048,64.6,7.6,16.7,74.7,128.6,False,False,False
MENRES000866_3,RES000866,Main,Main Item 3,113.27,BRL,265,33.8,20.9,85.8,27.7,1025.6,False,False,False
MENRES000866_4,RES000866,Beverage,Beverage Item 4,59.77,BRL,495,14.7,80.7,49.7,7.2,1088.3,False,False,True
MENRES000866_5,RES000866,Dessert,Dessert Item 5,32.79,BRL,1124,58.9,23.6,32.2,68.1,450.1,False,False,True
MENRES000866_6,RES000866,Starter,Starter Item 6,135.09,BRL,1397,27.3,1.0,10.1,2.3,1375.7,False,False,True
MENRES000866_7,RES000866,Main,Main Item 7,103.67,BRL,1421,32.6,38.9,54.7,78.5,181.4,False,False,True
MENRES000866_8,RES000866,Beverage,Beverage Item 8,151.71,BRL,284,16.5,99.0,19.9,17.6,1375.4,True,False,False
MENRES000866_9,RES000866,Starter,Starter Item 9,84.03,BRL,489,77.1,5.5,118.8,55.3,308.9,False,False,False
MENRES000866_10,RES000866,Main,Main Item 10,92.47,BRL,1016,83.9,73.7,69.9,55.8,176.3,True,False,False
MENRES000866_11,RES000866,Main,Main Item 11,46.81,BRL,113,57.8,84.2,28.4,89.3,1287.3,True,True,True
MENRES000866_12,RES000866,Beverage,Beverage Item 12,24.71,BRL,489,20.1,95.7,60.8,18.2,1607.1,False,False,False
MENRES000866_13,RES000866,Dessert,Dessert Item 13,36.65,BRL,1499,44.1,21.7,102.1,68.7,1927.5,True,True,True
MENRES000866_14,RES000866,Dessert,Dessert Item 14,76.84,BRL,304,35.7,14.3,109.8,53.2,1628.0,True,True,True
MENRES000866_15,RES000866,Starter,Starter Item 15,76.59,BRL,467,17.8,26.0,16.9,76.9,1518.8,True,True,True
MENRES000866_16,RES000866,Starter,Starter Item 16,159.8,BRL,506,60.8,37.9,120.9,75.7,419.0,True,True,False
MENRES000866_17,RES000866,Main,Main Item 17,121.85,BRL,1288,26.3,7.4,49.6,85.5,1772.3,False,False,False
MENRES000866_18,RES000866,Main,Main Item 18,75.37,BRL,1050,0.9,56.2,145.4,32.0,1997.6,True,False,False
MENRES000867_0,RES000867,Main,Main Item 0,78.09,BRL,867,74.0,76.5,87.7,96.0,565.3,True,True,True
MENRES000867_1,RES000867,Starter,Starter Item 1,116.72,BRL,1178,57.9,29.3,16.4,44.3,1670.2,False,False,False
MENRES000867_2,RES000867,Dessert,Dessert Item 2,35.84,BRL,409,71.1,57.9,30.3,40.4,1885.8,False,False,False
MENRES000867_3,RES000867,Beverage,Beverage Item 3,127.58,BRL,622,21.5,24.6,72.4,44.2,1869.1,True,False,True
MENRES000867_4,RES000867,Starter,Starter Item 4,90.24,BRL,1259,19.2,5.5,84.9,60.9,450.5,False,False,False
MENRES000867_5,RES000867,Beverage,Beverage Item 5,60.05,BRL,1244,16.7,40.6,98.1,46.6,1933.5,True,False,True
MENRES000868_0,RES000868,Starter,Starter Item 0,32.73,USD,913,30.6,39.8,126.6,41.1,48.0,True,False,False
MENRES000868_1,RES000868,Starter,Starter Item 1,7.07,USD,359,93.6,60.3,9.5,15.9,1036.1,False,False,True
MENRES000868_2,RES000868,Main,Main Item 2,20.96,USD,804,84.5,5.7,83.8,56.3,502.5,False,False,True
MENRES000868_3,RES000868,Dessert,Dessert Item 3,23.76,USD,743,49.1,37.1,125.9,30.3,1370.5,False,False,True
MENRES000868_4,RES000868,Main,Main Item 4,6.47,USD,1452,60.3,92.2,85.0,97.5,802.4,True,False,False
MENRES000868_5,RES000868,Dessert,Dessert Item 5,6.74,USD,929,86.6,74.3,103.6,76.3,1564.4,False,False,False
MENRES000868_6,RES000868,Dessert,Dessert Item 6,32.3,USD,704,85.4,23.0,1.8,84.1,720.3,False,False,True
MENRES000868_7,RES000868,Main,Main Item 7,33.74,USD,743,54.4,57.4,98.2,98.2,389.1,True,True,False
MENRES000868_8,RES000868,Starter,Starter Item 8,28.78,USD,374,61.5,93.7,42.5,21.2,71.2,False,False,False
MENRES000868_9,RES000868,Dessert,Dessert Item 9,22.51,USD,635,76.2,30.8,82.2,50.5,978.0,True,True,False
MENRES000869_0,RES000869,Dessert,Dessert Item 0,16.92,USD,1193,95.9,15.6,53.6,55.4,10.7,False,False,True
MENRES000869_1,RES000869,Main,Main Item 1,36.44,USD,149,24.0,28.3,122.7,62.5,42.5,True,False,True
MENRES000869_2,RES000869,Main,Main Item 2,39.95,USD,268,16.3,28.5,133.1,96.7,410.5,True,False,True
MENRES000869_3,RES000869,Main,Main Item 3,7.75,USD,454,74.8,37.8,88.2,82.8,909.1,True,True,True
MENRES000869_4,RES000869,Beverage,Beverage Item 4,15.07,USD,418,1.0,95.2,36.0,28.2,1332.0,False,False,True
MENRES000869_5,RES000869,Starter,Starter Item 5,18.04,USD,629,31.8,94.1,91.1,91.0,1063.9,True,False,True
MENRES000869_6,RES000869,Main,Main Item 6,6.87,USD,1125,12.1,92.7,143.6,75.2,559.6,False,False,True
MENRES000869_7,RES000869,Main,Main Item 7,29.83,USD,1146,77.8,75.8,11.8,81.0,458.4,False,False,False
MENRES000869_8,RES000869,Main,Main Item 8,26.65,USD,766,70.5,68.3,24.3,1.6,1808.3,True,False,False
MENRES000869_9,RES000869,Beverage,Beverage Item 9,36.55,USD,262,96.9,0.9,63.1,51.0,1224.2,True,False,True
MENRES000869_10,RES000869,Main,Main Item 10,18.21,USD,799,51.4,67.8,63.9,71.6,1468.2,True,True,False
MENRES000869_11,RES000869,Dessert,Dessert Item 11,35.66,USD,134,57.6,63.6,2.2,7.2,515.4,False,False,False
MENRES000869_12,RES000869,Starter,Starter Item 12,19.91,USD,1068,28.1,2.0,17.9,63.5,1949.1,False,False,False
MENRES000869_13,RES000869,Dessert,Dessert Item 13,15.45,USD,1429,58.3,79.4,40.3,79.7,178.6,False,False,False
MENRES000869_14,RES000869,Beverage,Beverage Item 14,25.67,USD,1252,50.9,48.9,5.3,42.9,934.8,False,False,False
MENRES000870_0,RES000870,Starter,Starter Item 0,36.64,USD,835,57.2,17.2,80.8,88.8,1539.0,False,False,True
MENRES000870_1,RES000870,Dessert,Dessert Item 1,66.55,USD,558,71.7,25.3,47.2,18.5,811.6,False,False,False
MENRES000870_2,RES000870,Beverage,Beverage Item 2,71.05,USD,502,18.2,12.6,120.1,63.2,755.3,False,False,False
MENRES000870_3,RES000870,Main,Main Item 3,76.55,USD,309,64.6,75.1,13.6,64.8,168.6,True,True,False
MENRES000870_4,RES000870,Starter,Starter Item 4,103.13,USD,766,71.9,25.8,141.7,16.0,589.3,True,True,True
MENRES000870_5,RES000870,Beverage,Beverage Item 5,134.56,USD,640,81.6,29.5,15.9,90.2,572.4,True,False,True
MENRES000870_6,RES000870,Dessert,Dessert Item 6,32.29,USD,1440,28.5,7.0,137.1,56.1,17.5,False,False,True
MENRES000870_7,RES000870,Beverage,Beverage Item 7,143.63,USD,494,79.7,28.6,107.2,21.8,767.2,True,True,False
MENRES000870_8,RES000870,Beverage,Beverage Item 8,91.48,USD,100,40.5,50.2,6.5,5.7,1476.1,True,False,True
MENRES000870_9,RES000870,Beverage,Beverage Item 9,156.37,USD,1136,84.7,56.7,144.0,32.5,461.8,False,False,False
MENRES000870_10,RES000870,Main,Main Item 10,45.96,USD,245,75.8,68.1,74.5,48.2,812.5,False,False,True
MENRES000870_11,RES000870,Main,Main Item 11,67.55,USD,503,92.1,94.6,140.1,82.5,291.6,False,False,False
MENRES000870_12,RES000870,Starter,Starter Item 12,132.3,USD,228,28.8,48.7,72.5,79.3,85.6,False,False,False
MENRES000870_13,RES000870,Main,Main Item 13,114.23,USD,1256,36.4,67.3,77.6,37.2,208.9,False,False,True
MENRES000870_14,RES000870,Beverage,Beverage Item 14,46.89,USD,1050,11.6,79.4,135.3,46.6,280.1,True,True,False
MENRES000870_15,RES000870,Main,Main Item 15,144.5,USD,1352,41.9,66.6,137.0,54.2,909.5,False,False,True
MENRES000870_16,RES000870,Dessert,Dessert Item 16,58.76,USD,162,74.9,80.1,55.0,81.4,810.1,False,False,True
MENRES000870_17,RES000870,Main,Main Item 17,133.25,USD,491,30.6,79.6,63.3,52.8,1994.6,False,False,False
MENRES000871_0,RES000871,Beverage,Beverage Item 0,20.0,BRL,1251,80.1,25.6,35.6,11.4,412.2,False,False,True
MENRES000871_1,RES000871,Dessert,Dessert Item 1,59.76,BRL,725,49.8,85.9,126.8,13.7,1897.4,False,False,False
MENRES000871_2,RES000871,Beverage,Beverage Item 2,69.33,BRL,548,54.2,57.4,62.9,27.8,694.8,False,False,True
MENRES000871_3,RES000871,Main,Main Item 3,55.57,BRL,339,4.4,74.5,10.6,50.3,1406.7,True,False,False
MENRES000871_4,RES000871,Beverage,Beverage Item 4,48.27,BRL,891,94.7,79.4,77.5,30.6,785.9,False,False,False
MENRES000871_5,RES000871,Dessert,Dessert Item 5,12.56,BRL,510,49.4,44.7,66.0,86.0,158.9,True,True,False
MENRES000871_6,RES000871,Starter,Starter Item 6,17.87,BRL,756,20.4,76.4,107.2,17.6,85.9,True,False,False
MENRES000872_0,RES000872,Main,Main Item 0,33.73,USD,1191,9.4,94.2,135.1,63.7,1452.7,True,True,True
MENRES000872_1,RES000872,Dessert,Dessert Item 1,20.79,USD,987,95.2,87.8,5.2,85.6,1516.0,False,False,True
MENRES000872_2,RES000872,Beverage,Beverage Item 2,28.82,USD,217,91.4,93.7,20.4,68.1,86.3,True,True,False
MENRES000872_3,RES000872,Dessert,Dessert Item 3,5.93,USD,141,37.7,27.7,39.0,58.1,1930.9,True,True,True
MENRES000872_4,RES000872,Main,Main Item 4,25.27,USD,1092,5.5,91.7,109.2,46.6,499.6,True,True,False
MENRES000872_5,RES000872,Starter,Starter Item 5,7.35,USD,763,42.8,30.9,125.8,64.9,117.1,False,False,True
MENRES000872_6,RES000872,Starter,Starter Item 6,39.95,USD,1148,9.9,60.4,13.2,78.3,633.6,True,True,True
MENRES000873_0,RES000873,Dessert,Dessert Item 0,99.59,JPY,634,75.6,36.3,45.7,64.2,407.5,True,False,True
MENRES000873_1,RES000873,Main,Main Item 1,157.58,JPY,760,86.3,83.8,52.0,35.5,1108.5,True,True,False
MENRES000873_2,RES000873,Starter,Starter Item 2,142.95,JPY,501,78.1,94.5,78.1,76.3,7.1,False,False,False
MENRES000873_3,RES000873,Starter,Starter Item 3,36.59,JPY,714,22.7,69.1,18.1,50.7,182.2,True,True,True
MENRES000873_4,RES000873,Main,Main Item 4,127.74,JPY,509,29.0,92.3,65.1,61.7,245.0,True,True,False
MENRES000873_5,RES000873,Dessert,Dessert Item 5,115.98,JPY,1486,8.5,21.1,88.0,62.6,1772.8,True,True,True
MENRES000873_6,RES000873,Dessert,Dessert Item 6,41.17,JPY,1350,96.4,79.6,43.1,22.0,1771.3,False,False,True
MENRES000873_7,RES000873,Main,Main Item 7,118.74,JPY,1492,85.2,35.4,125.3,46.7,1944.8,False,False,False
MENRES000873_8,RES000873,Main,Main Item 8,87.73,JPY,272,12.1,80.0,116.8,9.9,1893.3,True,True,True
MENRES000873_9,RES000873,Beverage,Beverage Item 9,75.24,JPY,248,22.7,59.4,124.7,44.7,314.7,False,False,False
MENRES000873_10,RES000873,Starter,Starter Item 10,143.25,JPY,1194,54.8,79.7,127.3,94.1,1950.8,False,False,False
MENRES000873_11,RES000873,Beverage,Beverage Item 11,118.33,JPY,1088,51.6,6.0,36.8,33.9,350.2,True,True,False
MENRES000873_12,RES000873,Beverage,Beverage Item 12,77.46,JPY,833,84.8,67.9,49.0,25.2,1487.3,False,False,False
MENRES000873_13,RES000873,Dessert,Dessert Item 13,139.03,JPY,558,55.4,23.3,134.0,28.4,527.9,True,False,False
MENRES000873_14,RES000873,Main,Main Item 14,136.27,JPY,844,15.2,70.0,139.7,77.2,1265.6,True,False,False
MENRES000873_15,RES000873,Beverage,Beverage Item 15,79.35,JPY,179,63.4,89.4,47.8,39.2,1450.1,False,False,True
MENRES000873_16,RES000873,Dessert,Dessert Item 16,22.16,JPY,1377,80.0,90.7,87.5,43.0,594.7,False,False,False
MENRES000873_17,RES000873,Main,Main Item 17,103.29,JPY,377,1.1,74.2,141.2,94.2,1279.4,True,True,True
MENRES000874_0,RES000874,Beverage,Beverage Item 0,18.68,INR,865,37.4,65.3,20.4,64.7,1786.6,False,False,True
